,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor1*Sensor1,Sensor1*Sensor2,Sensor1*Sensor3,Sensor1*Sensor4,Sensor1*Sensor5,Sensor1*Sensor6,Sensor1*Sensor7,Sensor1*Sensor8,Sensor2*Sensor2,Sensor2*Sensor3,Sensor2*Sensor4,Sensor2*Sensor5,Sensor2*Sensor6,Sensor2*Sensor7,Sensor2*Sensor8,Sensor3*Sensor3,Sensor3*Sensor4,Sensor3*Sensor5,Sensor3*Sensor6,Sensor3*Sensor7,Sensor3*Sensor8,Sensor4*Sensor4,Sensor4*Sensor5,Sensor4*Sensor6,Sensor4*Sensor7,Sensor4*Sensor8,Sensor5*Sensor5,Sensor5*Sensor6,Sensor5*Sensor7,Sensor5*Sensor8,Sensor6*Sensor6,Sensor6*Sensor7,Sensor6*Sensor8,Sensor7*Sensor7,Sensor7*Sensor8,Sensor8*Sensor8,Target
55,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.55,1.78,120.6,2.67,3.0,2.15,0.88,0.59,933.3025,54.379000000000005,3684.33,81.5685,91.65,65.6825,26.884,18.0245,3.1684,214.668,4.7526,5.34,3.827,1.5664,1.0502,14544.359999999999,322.00199999999995,361.79999999999995,259.28999999999996,106.128,71.154,7.1289,8.01,5.7405,2.3496,1.5753,9.0,6.449999999999999,2.64,1.77,4.6225,1.892,1.2685,0.7744,0.5192,0.34809999999999997,3
56,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.66,1.66,94.19,2.0,3.0,2.0,0.0,0.11,513.4756,37.6156,2134.3454,45.32,67.98,45.32,0.0,2.4926,2.7556,156.35539999999997,3.32,4.9799999999999995,3.32,0.0,0.18259999999999998,8871.756099999999,188.38,282.57,188.38,0.0,10.360899999999999,4.0,6.0,4.0,0.0,0.22,9.0,6.0,0.0,0.33,4.0,0.0,0.22,0.0,0.0,0.0121,2
57,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.0,1.6,50.0,2.0,3.0,1.0,0.0,0.0,400.0,32.0,1000.0,40.0,60.0,20.0,0.0,0.0,2.5600000000000005,80.0,3.2,4.800000000000001,1.6,0.0,0.0,2500.0,100.0,150.0,50.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
58,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.06,1.6,82.04,1.36,2.57,2.17,2.23,1.28,486.64359999999994,35.296,1809.8024,30.0016,56.694199999999995,47.8702,49.193799999999996,28.2368,2.5600000000000005,131.264,2.176,4.112,3.472,3.568,2.048,6730.561600000001,111.57440000000001,210.8428,178.0268,182.94920000000002,105.01120000000002,1.8496000000000004,3.4952,2.9512,3.0328000000000004,1.7408000000000001,6.604899999999999,5.576899999999999,5.7311,3.2896,4.7089,4.8391,2.7776,4.9729,2.8544,1.6384,2
59,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.79,108.24,2.0,2.14,2.94,1.0,0.1,324.0,32.22,1948.32,36.0,38.52,52.92,18.0,1.8,3.2041,193.7496,3.58,3.8306000000000004,5.2626,1.79,0.17900000000000002,11715.897599999998,216.48,231.6336,318.2256,108.24,10.824,4.0,4.28,5.88,2.0,0.2,4.5796,6.2916,2.14,0.21400000000000002,8.6436,2.94,0.294,1.0,0.1,0.010000000000000002,2
60,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,33.01,1.74,84.77,2.0,3.0,2.04,1.21,0.0,1089.6600999999998,57.4374,2798.2576999999997,66.02,99.03,67.3404,39.942099999999996,0.0,3.0276,147.4998,3.48,5.22,3.5496,2.1054,0.0,7185.952899999999,169.54,254.31,172.9308,102.57169999999999,0.0,4.0,6.0,4.08,2.42,0.0,9.0,6.12,3.63,0.0,4.1616,2.4684,0.0,1.4641,0.0,0.0,6
61,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.54,1.68,109.9,3.0,3.0,1.47,0.14,0.44,652.2915999999999,42.907199999999996,2806.846,76.62,76.62,37.5438,3.5756,11.2376,2.8223999999999996,184.632,5.04,5.04,2.4696,0.23520000000000002,0.7392,12078.010000000002,329.70000000000005,329.70000000000005,161.553,15.386000000000003,48.356,9.0,9.0,4.41,0.42000000000000004,1.32,9.0,4.41,0.42000000000000004,1.32,2.1609,0.2058,0.6468,0.019600000000000003,0.06160000000000001,0.1936,4
62,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.63,1.67,126.09,3.0,3.0,1.14,0.92,0.9,347.07689999999997,31.112099999999998,2349.0567,55.89,55.89,21.238199999999996,17.1396,16.767,2.7889,210.5703,5.01,5.01,1.9037999999999997,1.5364,1.503,15898.688100000001,378.27,378.27,143.74259999999998,116.00280000000001,113.48100000000001,9.0,9.0,3.42,2.7600000000000002,2.7,9.0,3.42,2.7600000000000002,2.7,1.2995999999999999,1.0488,1.026,0.8464,0.8280000000000001,0.81,4
63,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,21.24,1.6,44.85,3.0,1.73,2.44,1.32,0.0,451.1375999999999,33.984,952.6139999999999,63.72,36.7452,51.825599999999994,28.0368,0.0,2.5600000000000005,71.76,4.800000000000001,2.7680000000000002,3.904,2.112,0.0,2011.5225,134.55,77.5905,109.434,59.202000000000005,0.0,9.0,5.1899999999999995,7.32,3.96,0.0,2.9929,4.2212,2.2836000000000003,0.0,5.9536,3.2208,0.0,1.7424000000000002,0.0,0.0,0
64,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.74,86.57,3.0,3.0,2.0,2.04,0.86,324.0,31.32,1558.2599999999998,54.0,54.0,36.0,36.72,15.48,3.0276,150.6318,5.22,5.22,3.48,3.5496,1.4964,7494.364899999999,259.71,259.71,173.14,176.6028,74.4502,9.0,9.0,6.0,6.12,2.58,9.0,6.0,6.12,2.58,4.0,4.08,1.72,4.1616,1.7544,0.7395999999999999,6
65,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,20.0,1.98,125.0,2.0,3.0,3.0,1.0,1.0,400.0,39.6,2500.0,40.0,60.0,60.0,20.0,20.0,3.9204,247.5,3.96,5.9399999999999995,5.9399999999999995,1.98,1.98,15625.0,250.0,375.0,375.0,125.0,125.0,4.0,6.0,6.0,2.0,2.0,9.0,9.0,3.0,3.0,9.0,3.0,3.0,1.0,1.0,1.0,2
66,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,36.63,1.53,62.42,2.29,2.85,2.64,0.0,0.99,1341.7569,56.04390000000001,2286.4446000000003,83.88270000000001,104.39550000000001,96.70320000000001,0.0,36.2637,2.3409,95.5026,3.5037000000000003,4.3605,4.0392,0.0,1.5147,3896.2564,142.9418,177.89700000000002,164.7888,0.0,61.7958,5.2441,6.5265,6.0456,0.0,2.2671,8.1225,7.524000000000001,0.0,2.8215,6.969600000000001,0.0,2.6136,0.0,0.0,0.9801,5
67,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.21,1.93,118.56,2.0,3.0,3.0,0.73,1.0,449.86410000000006,40.9353,2514.6576,42.42,63.63,63.63,15.4833,21.21,3.7249,228.8208,3.86,5.79,5.79,1.4088999999999998,1.93,14056.473600000001,237.12,355.68,355.68,86.5488,118.56,4.0,6.0,6.0,1.46,2.0,9.0,9.0,2.19,3.0,9.0,2.19,3.0,0.5328999999999999,0.73,1.0,2
68,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.02,1.72,133.03,3.0,3.0,1.65,1.54,0.91,441.8404,36.154399999999995,2796.2906,63.06,63.06,34.683,32.3708,19.1282,2.9583999999999997,228.8116,5.16,5.16,2.8379999999999996,2.6488,1.5652,17696.9809,399.09000000000003,399.09000000000003,219.49949999999998,204.86620000000002,121.05730000000001,9.0,9.0,4.949999999999999,4.62,2.73,9.0,4.949999999999999,4.62,2.73,2.7224999999999997,2.541,1.5015,2.3716,1.4014,0.8281000000000001,4
69,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.66,111.96,3.0,3.0,2.78,0.0,0.05,676.0,43.16,2910.96,78.0,78.0,72.28,0.0,1.3,2.7556,185.85359999999997,4.9799999999999995,4.9799999999999995,4.6148,0.0,0.083,12535.041599999999,335.88,335.88,311.24879999999996,0.0,5.598,9.0,9.0,8.34,0.0,0.15000000000000002,9.0,8.34,0.0,0.15000000000000002,7.728399999999999,0.0,0.13899999999999998,0.0,0.0,0.0025000000000000005,4
70,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.53,1.62,80.0,2.97,3.0,1.64,0.0,0.0,1408.5009,60.79860000000001,3002.4,111.46410000000002,112.59,61.5492,0.0,0.0,2.6244000000000005,129.60000000000002,4.811400000000001,4.86,2.6568,0.0,0.0,6400.0,237.60000000000002,240.0,131.2,0.0,0.0,8.820900000000002,8.91,4.8708,0.0,0.0,9.0,4.92,0.0,0.0,2.6895999999999995,0.0,0.0,0.0,0.0,0.0,2
71,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,45.0,1.63,77.0,2.0,3.0,1.0,0.0,0.0,2025.0,73.35,3465.0,90.0,135.0,45.0,0.0,0.0,2.6569,125.50999999999999,3.26,4.89,1.63,0.0,0.0,5929.0,154.0,231.0,77.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
72,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.22,1.71,78.07,1.96,3.0,2.0,1.66,1.0,369.4084,32.8662,1500.5053999999998,37.6712,57.66,38.44,31.905199999999997,19.22,2.9240999999999997,133.4997,3.3516,5.13,3.42,2.8386,1.71,6094.924899999999,153.01719999999997,234.20999999999998,156.14,129.59619999999998,78.07,3.8415999999999997,5.88,3.92,3.2535999999999996,1.96,9.0,6.0,4.9799999999999995,3.0,4.0,3.32,2.0,2.7556,1.66,1.0,6
73,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,39.0,1.79,90.0,2.0,1.0,2.0,0.0,0.0,1521.0,69.81,3510.0,78.0,39.0,78.0,0.0,0.0,3.2041,161.1,3.58,1.79,3.58,0.0,0.0,8100.0,180.0,90.0,180.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6
75,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,21.0,1.52,42.0,3.0,1.0,1.0,0.0,0.0,441.0,31.92,882.0,63.0,21.0,21.0,0.0,0.0,2.3104,63.84,4.5600000000000005,1.52,1.52,0.0,0.0,1764.0,126.0,42.0,42.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
76,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.07,1.79,52.0,3.0,3.0,2.0,0.85,1.0,326.5249,32.3453,939.64,54.21,54.21,36.14,15.3595,18.07,3.2041,93.08,5.37,5.37,3.58,1.5215,1.79,2704.0,156.0,156.0,104.0,44.199999999999996,52.0,9.0,9.0,6.0,2.55,3.0,9.0,6.0,2.55,3.0,4.0,1.7,2.0,0.7224999999999999,0.85,1.0,0
77,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.98,1.7,95.0,2.0,3.0,2.02,1.81,1.07,528.0804,39.066,2183.1,45.96,68.94,46.4196,41.5938,24.588600000000003,2.8899999999999997,161.5,3.4,5.1,3.4339999999999997,3.077,1.819,9025.0,190.0,285.0,191.9,171.95000000000002,101.65,4.0,6.0,4.04,3.62,2.14,9.0,6.0600000000000005,5.43,3.21,4.0804,3.6562,2.1614,3.2761,1.9367,1.1449,2
78,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.43,1.69,84.45,2.13,2.69,2.61,1.17,0.29,1185.4249,58.186699999999995,2907.6135,73.3359,92.6167,89.86229999999999,40.2831,9.984699999999998,2.8560999999999996,142.7205,3.5997,4.5461,4.4109,1.9772999999999998,0.4900999999999999,7131.802500000001,179.8785,227.1705,220.4145,98.8065,24.4905,4.536899999999999,5.729699999999999,5.5592999999999995,2.4920999999999998,0.6176999999999999,7.2360999999999995,7.020899999999999,3.1472999999999995,0.7800999999999999,6.812099999999999,3.0536999999999996,0.7568999999999999,1.3688999999999998,0.33929999999999993,0.0841,6
79,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.95,1.53,39.37,1.52,3.0,1.98,2.31,0.72,398.0025,30.5235,785.4314999999999,30.323999999999998,59.849999999999994,39.501,46.0845,14.363999999999999,2.3409,60.2361,2.3256,4.59,3.0294,3.5343,1.1016,1549.9968999999999,59.8424,118.10999999999999,77.95259999999999,90.9447,28.346399999999996,2.3104,4.5600000000000005,3.0096,3.5112,1.0944,9.0,5.9399999999999995,6.93,2.16,3.9204,4.5738,1.4256,5.3361,1.6632,0.5184,0
80,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.18,1.64,70.0,2.0,1.03,2.12,0.53,0.0,367.87239999999997,31.455199999999998,1342.6,38.36,19.7554,40.6616,10.1654,0.0,2.6895999999999995,114.8,3.28,1.6892,3.4768,0.8692,0.0,4900.0,140.0,72.10000000000001,148.4,37.1,0.0,4.0,2.06,4.24,1.06,0.0,1.0609,2.1836,0.5459,0.0,4.494400000000001,1.1236000000000002,0.0,0.28090000000000004,0.0,0.0,5
81,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.28,1.76,133.9,3.0,3.0,2.89,1.41,0.81,452.83840000000004,37.4528,2849.3920000000003,63.84,63.84,61.49920000000001,30.0048,17.236800000000002,3.0976,235.66400000000002,5.28,5.28,5.0864,2.4816,1.4256000000000002,17929.210000000003,401.70000000000005,401.70000000000005,386.97100000000006,188.799,108.45900000000002,9.0,9.0,8.67,4.2299999999999995,2.43,9.0,8.67,4.2299999999999995,2.43,8.3521,4.0748999999999995,2.3409000000000004,1.9880999999999998,1.1421000000000001,0.6561000000000001,4
84,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.59,3.0,3.0,2.55,0.0,0.25,676.0,42.379999999999995,2901.34,78.0,78.0,66.3,0.0,6.5,2.6569,181.8917,4.89,4.89,4.156499999999999,0.0,0.4075,12452.3281,334.77,334.77,284.55449999999996,0.0,27.8975,9.0,9.0,7.6499999999999995,0.0,0.75,9.0,7.6499999999999995,0.0,0.75,6.5024999999999995,0.0,0.6375,0.0,0.0,0.0625,4
85,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.43,1.85,99.0,2.76,2.59,2.55,1.43,0.52,987.8448999999999,58.145500000000006,3111.57,86.7468,81.4037,80.14649999999999,44.9449,16.343600000000002,3.4225000000000003,183.15,5.106,4.7915,4.7175,2.6455,0.9620000000000001,9801.0,273.23999999999995,256.40999999999997,252.45,141.57,51.480000000000004,7.617599999999999,7.148399999999999,7.037999999999999,3.9467999999999996,1.4352,6.708099999999999,6.604499999999999,3.7036999999999995,1.3468,6.5024999999999995,3.6464999999999996,1.3259999999999998,2.0448999999999997,0.7436,0.27040000000000003,6
86,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.03,1.61,103.18,2.98,1.11,1.43,0.0,1.69,401.20090000000005,32.2483,2066.6954,59.689400000000006,22.233300000000003,28.6429,0.0,33.8507,2.5921000000000003,166.11980000000003,4.7978000000000005,1.7871000000000004,2.3023000000000002,0.0,2.7209,10646.112400000002,307.4764,114.52980000000002,147.5474,0.0,174.3742,8.8804,3.3078000000000003,4.2614,0.0,5.0362,1.2321000000000002,1.5873000000000002,0.0,1.8759000000000001,2.0448999999999997,0.0,2.4166999999999996,0.0,0.0,2.8560999999999996,3
88,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.64,1.68,89.99,2.93,2.12,2.04,0.58,0.0,1001.0896,53.1552,2847.2835999999998,92.7052,67.0768,64.54560000000001,18.3512,0.0,2.8223999999999996,151.1832,4.9224,3.5616,3.4272,0.9743999999999999,0.0,8098.200099999999,263.6707,190.7788,183.5796,52.194199999999995,0.0,8.584900000000001,6.211600000000001,5.977200000000001,1.6994,0.0,4.494400000000001,4.324800000000001,1.2296,0.0,4.1616,1.1832,0.0,0.3364,0.0,0.0,2
89,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.54,1.79,115.43,1.99,3.0,2.14,1.12,0.0,652.2915999999999,45.7166,2948.0822000000003,50.8246,76.62,54.6556,28.6048,0.0,3.2041,206.61970000000002,3.5621,5.37,3.8306000000000004,2.0048000000000004,0.0,13324.084900000002,229.7057,346.29,247.02020000000002,129.28160000000003,0.0,3.9601,5.97,4.2586,2.2288,0.0,9.0,6.42,3.3600000000000003,0.0,4.5796,2.3968000000000003,0.0,1.2544000000000002,0.0,0.0,3
91,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,27.94,1.69,99.71,2.77,2.45,1.0,0.86,0.05,780.6436000000001,47.2186,2785.8974,77.3938,68.453,27.94,24.0284,1.3970000000000002,2.8560999999999996,168.5099,4.6813,4.1405,1.69,1.4534,0.0845,9942.084099999998,276.19669999999996,244.2895,99.71,85.75059999999999,4.9855,7.6729,6.7865,2.77,2.3822,0.1385,6.002500000000001,2.45,2.107,0.12250000000000001,1.0,0.86,0.05,0.7395999999999999,0.043000000000000003,0.0025000000000000005,3
92,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,110.8,3.0,3.0,2.7,0.0,0.24,676.0,42.379999999999995,2880.7999999999997,78.0,78.0,70.2,0.0,6.24,2.6569,180.60399999999998,4.89,4.89,4.401,0.0,0.39119999999999994,12276.64,332.4,332.4,299.16,0.0,26.592,9.0,9.0,8.100000000000001,0.0,0.72,9.0,8.100000000000001,0.0,0.72,7.290000000000001,0.0,0.648,0.0,0.0,0.0576,4
93,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.48,60.0,2.0,1.0,1.0,0.0,0.0,529.0,34.04,1380.0,46.0,23.0,23.0,0.0,0.0,2.1904,88.8,2.96,1.48,1.48,0.0,0.0,3600.0,120.0,60.0,60.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6
94,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.0,1.6,100.21,3.0,1.02,1.0,0.23,1.71,576.0,38.400000000000006,2405.04,72.0,24.48,24.0,5.5200000000000005,41.04,2.5600000000000005,160.336,4.800000000000001,1.6320000000000001,1.6,0.36800000000000005,2.736,10042.0441,300.63,102.21419999999999,100.21,23.0483,171.35909999999998,9.0,3.06,3.0,0.6900000000000001,5.13,1.0404,1.02,0.2346,1.7442,1.0,0.23,1.71,0.0529,0.3933,2.9240999999999997,3
95,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.24,1.62,99.98,2.94,3.99,1.01,1.96,0.69,587.5776,39.2688,2423.5152,71.26559999999999,96.7176,24.4824,47.5104,16.725599999999996,2.6244000000000005,161.9676,4.7628,6.463800000000001,1.6362,3.1752000000000002,1.1178,9996.0004,293.9412,398.9202,100.97980000000001,195.9608,68.9862,8.6436,11.7306,2.9694,5.7623999999999995,2.0286,15.920100000000001,4.0299000000000005,7.8204,2.7531,1.0201,1.9796,0.6969,3.8415999999999997,1.3523999999999998,0.4760999999999999,3
96,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.08,1.62,82.4,2.34,3.0,1.66,1.01,0.55,326.8863999999999,29.2896,1489.792,42.307199999999995,54.239999999999995,30.012799999999995,18.2608,9.943999999999999,2.6244000000000005,133.48800000000003,3.7908,4.86,2.6892,1.6362,0.8910000000000001,6789.760000000001,192.816,247.20000000000002,136.784,83.224,45.32000000000001,5.475599999999999,7.02,3.8843999999999994,2.3634,1.287,9.0,4.9799999999999995,3.0300000000000002,1.6500000000000001,2.7556,1.6765999999999999,0.913,1.0201,0.5555000000000001,0.30250000000000005,2
97,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.34,1.7,98.57,2.0,2.39,2.0,0.0,1.81,413.7156,34.577999999999996,2004.9137999999998,40.68,48.6126,40.68,0.0,36.815400000000004,2.8899999999999997,167.569,3.4,4.063,3.4,0.0,3.077,9716.044899999999,197.14,235.5823,197.14,0.0,178.4117,4.0,4.78,4.0,0.0,3.62,5.7121,4.78,0.0,4.325900000000001,4.0,0.0,3.62,0.0,0.0,3.2761,2
98,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.54,1.67,104.75,3.0,3.0,1.41,0.14,0.75,652.2915999999999,42.651799999999994,2675.315,76.62,76.62,36.011399999999995,3.5756,19.155,2.7889,174.9325,5.01,5.01,2.3547,0.2338,1.2525,10972.5625,314.25,314.25,147.6975,14.665000000000001,78.5625,9.0,9.0,4.2299999999999995,0.42000000000000004,2.25,9.0,4.2299999999999995,0.42000000000000004,2.25,1.9880999999999998,0.19740000000000002,1.0574999999999999,0.019600000000000003,0.10500000000000001,0.5625,4
99,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,21.08,1.79,58.59,2.53,3.25,2.39,1.98,1.67,444.36639999999994,37.7332,1235.0772,53.33239999999999,68.50999999999999,50.3812,41.7384,35.203599999999994,3.2041,104.87610000000001,4.5287,5.8175,4.2781,3.5442,2.9893,3432.7881,148.2327,190.41750000000002,140.0301,116.0082,97.8453,6.400899999999999,8.2225,6.0466999999999995,5.009399999999999,4.225099999999999,10.5625,7.7675,6.435,5.4275,5.7121,4.732200000000001,3.9913,3.9204,3.3066,2.7889,0
100,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,23.0,1.63,55.0,3.0,3.0,2.0,2.0,1.0,529.0,37.489999999999995,1265.0,69.0,69.0,46.0,46.0,23.0,2.6569,89.64999999999999,4.89,4.89,3.26,3.26,1.63,3025.0,165.0,165.0,110.0,110.0,55.0,9.0,9.0,6.0,6.0,3.0,9.0,6.0,6.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0,1
101,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.98,1.84,120.98,2.6,2.85,2.01,1.52,0.3,575.0404,44.123200000000004,2901.1004000000003,62.348000000000006,68.343,48.199799999999996,36.449600000000004,7.194,3.3856,222.60320000000002,4.784000000000001,5.244000000000001,3.6984,2.7968,0.552,14636.1604,314.548,344.793,243.16979999999998,183.8896,36.294,6.760000000000001,7.41,5.226,3.9520000000000004,0.78,8.1225,5.7284999999999995,4.332,0.855,4.040099999999999,3.0551999999999997,0.6029999999999999,2.3104,0.45599999999999996,0.09,3
103,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,17.26,1.6,65.0,2.75,2.3,2.0,0.55,1.62,297.90760000000006,27.616000000000003,1121.9,47.465,39.698,34.52,9.493000000000002,27.961200000000005,2.5600000000000005,104.0,4.4,3.6799999999999997,3.2,0.8800000000000001,2.5920000000000005,4225.0,178.75,149.5,130.0,35.75,105.30000000000001,7.5625,6.324999999999999,5.5,1.5125000000000002,4.455,5.289999999999999,4.6,1.265,3.726,4.0,1.1,3.24,0.30250000000000005,0.8910000000000001,2.6244000000000005,5
104,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.15,1.82,120.81,2.23,3.0,2.36,1.94,0.68,583.2225,43.952999999999996,2917.5615,53.854499999999994,72.44999999999999,56.99399999999999,46.851,16.422,3.3124000000000002,219.8742,4.0586,5.46,4.2952,3.5308,1.2376,14595.0561,269.4063,362.43,285.1116,234.3714,82.1508,4.9729,6.6899999999999995,5.2627999999999995,4.3262,1.5164000000000002,9.0,7.08,5.82,2.04,5.569599999999999,4.578399999999999,1.6048,3.7636,1.3192000000000002,0.4624000000000001,3
105,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.94,1.82,93.09,1.88,1.24,2.0,0.0,1.54,526.2436,41.750800000000005,2135.4846000000002,43.1272,28.445600000000002,45.88,0.0,35.327600000000004,3.3124000000000002,169.4238,3.4215999999999998,2.2568,3.64,0.0,2.8028,8665.7481,175.0092,115.4316,186.18,0.0,143.3586,3.5343999999999998,2.3312,3.76,0.0,2.8952,1.5376,2.48,0.0,1.9096,4.0,0.0,3.08,0.0,0.0,2.3716,6
107,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,26.0,1.75,80.0,3.0,1.0,2.0,2.0,0.0,676.0,45.5,2080.0,78.0,26.0,52.0,52.0,0.0,3.0625,140.0,5.25,1.75,3.5,3.5,0.0,6400.0,240.0,80.0,160.0,160.0,0.0,9.0,3.0,6.0,6.0,0.0,1.0,2.0,2.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,5
109,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.99,1.58,102.0,3.0,3.0,1.0,0.01,1.0,675.4800999999999,41.0642,2650.98,77.97,77.97,25.99,0.25989999999999996,25.99,2.4964000000000004,161.16,4.74,4.74,1.58,0.0158,1.58,10404.0,306.0,306.0,102.0,1.02,102.0,9.0,9.0,3.0,0.03,3.0,9.0,3.0,0.03,3.0,1.0,0.01,1.0,0.0001,0.01,1.0,4
110,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,19.0,1.83,82.0,3.0,3.0,2.0,2.0,0.0,361.0,34.77,1558.0,57.0,57.0,38.0,38.0,0.0,3.3489000000000004,150.06,5.49,5.49,3.66,3.66,0.0,6724.0,246.0,246.0,164.0,164.0,0.0,9.0,9.0,6.0,6.0,0.0,9.0,6.0,6.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1
