,PanelA_A,PanelA_B,PanelB_A,PanelB_B,PanelC_A,PanelC_B,PanelD_A,PanelD_B,PanelE_A,PanelE_B,PanelF_A,PanelF_B,PanelF_C,PanelF_D,PanelG_A,PanelG_B,PanelG_C,PanelG_D,PanelH_A,PanelH_B,PanelH_C,PanelH_D,PanelH_E,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Target
907,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.05,1.56,39.7,1.89,2.22,2.01,2.08,1.68,0
908,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.66,1.78,113.71,1.76,3.0,2.0,1.09,0.07,3
910,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.23,1.79,137.86,3.0,3.0,2.84,1.99,0.74,4
911,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.15,1.48,61.37,2.0,2.98,1.45,0.33,0.51,6
912,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.61,82.95,2.15,2.99,2.77,2.09,0.0,2
913,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.3,1.77,114.33,1.56,3.0,2.08,1.55,0.0,3
916,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,104.83,3.0,3.0,2.65,0.0,0.56,4
917,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,18.0,1.54,71.0,3.0,4.0,2.0,1.0,1.0,6
918,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,18.0,1.6,58.0,2.0,3.0,2.0,1.0,0.0,1
919,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,28.7,1.76,113.9,2.32,3.0,2.17,0.0,1.49,3
920,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.96,1.85,122.33,3.0,2.22,1.34,0.43,0.0,3
922,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,1.75,58.0,2.0,3.0,2.0,2.0,0.0,1
923,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,18.0,1.62,55.0,2.0,3.0,1.0,1.0,1.0,1
924,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,18.0,1.75,80.0,2.0,3.0,2.0,0.0,0.0,5
925,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,32.61,1.74,83.39,2.25,3.05,1.92,0.41,0.0,6
926,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.02,1.6,64.81,2.9,3.0,1.55,0.0,0.27,5
927,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.62,1.76,117.37,1.45,3.0,2.0,1.38,0.63,3
928,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.92,1.75,133.62,3.0,3.0,2.89,1.48,0.78,4
930,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.61,1.79,118.17,2.0,3.0,2.34,0.9,0.08,3
931,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.99,1.74,54.17,3.0,3.0,2.03,2.0,0.15,0
932,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.0,1.69,84.0,2.0,3.0,3.0,2.0,0.0,6
934,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19.77,1.54,64.73,2.71,2.67,1.98,0.45,0.91,5
936,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,20.95,1.76,55.01,2.97,3.59,2.89,2.0,1.01,0
937,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.77,1.76,117.86,2.15,2.89,2.04,0.85,0.0,3
939,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.87,1.78,137.85,3.0,3.0,2.75,1.99,0.83,4
940,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.74,50.25,1.87,3.0,1.28,0.68,1.49,0
941,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.72,81.65,2.0,1.98,1.63,0.88,1.13,6
942,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.39,1.75,128.15,3.0,3.0,2.23,0.55,0.84,4
943,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.67,1.5,63.65,2.0,1.47,2.0,0.27,0.61,6
944,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.75,1.68,79.62,1.84,3.0,2.0,1.19,1.21,6
945,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.55,1.55,72.47,3.0,3.01,2.0,2.0,1.0,6
946,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,31.19,1.89,129.16,2.89,3.0,1.28,0.94,0.01,3
948,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,18.0,1.76,68.0,2.0,4.0,2.0,1.0,1.0,1
949,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,18.0,1.84,60.0,3.0,4.0,2.0,2.0,0.0,0
950,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.88,1.83,121.04,2.68,2.71,2.73,1.16,0.44,3
951,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.68,1.82,118.33,1.98,3.0,2.36,0.7,0.01,3
952,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,21.0,1.75,62.0,3.0,4.0,2.0,0.0,0.0,1
953,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,22.21,1.59,44.05,3.0,2.99,2.7,1.97,0.0,0
954,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,22.0,1.65,58.0,3.0,4.0,2.0,1.0,0.0,1
955,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,39.39,1.71,85.72,2.94,1.47,2.44,0.68,0.78,6
956,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.98,1.83,121.24,2.4,2.89,1.98,1.86,0.0,3
957,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.66,112.0,3.0,3.0,2.96,0.0,0.01,4
958,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.46,1.55,69.94,2.5,3.39,1.34,0.93,1.0,6
959,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,33.02,1.73,84.32,2.0,3.0,2.21,1.29,0.0,6
960,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,33.0,1.85,97.92,2.0,3.0,1.12,1.0,0.66,6
962,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.56,1.77,116.16,2.0,3.0,2.0,1.4,1.0,3
963,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.46,1.7,75.0,2.16,3.0,2.15,1.08,1.5,5
964,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,111.86,3.0,3.0,2.58,0.0,0.23,4
965,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.04,1.71,51.59,2.0,2.06,2.37,0.29,0.71,0
967,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.58,1.73,103.67,2.5,2.05,1.0,1.75,0.0,3
968,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,20.0,1.62,45.0,3.0,3.0,1.0,1.0,0.0,0
970,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.35,1.86,123.72,2.0,3.0,2.29,1.03,0.0,3
972,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.9,1.74,133.28,3.0,3.0,2.68,1.47,0.8,4
973,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,39.57,1.79,100.43,2.87,1.79,2.69,2.55,0.9,2
975,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.96,1.48,62.89,2.0,1.68,1.83,0.28,0.58,6
976,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.78,1.66,120.75,3.0,3.0,1.91,0.22,0.78,4
977,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,18.0,1.5,50.0,3.0,3.0,2.0,0.0,1.0,1
978,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.36,1.72,85.26,2.0,2.68,2.08,0.63,0.99,6
979,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.2,1.66,80.39,2.0,3.0,2.64,0.29,1.5,6
980,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.36,1.56,77.27,2.0,3.0,1.63,0.0,0.0,2
981,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.81,108.8,2.0,1.25,2.12,1.0,0.74,2
982,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,31.21,1.88,127.16,2.73,3.0,1.49,1.49,1.15,3
983,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.83,1.72,94.09,2.0,2.97,2.0,0.0,1.28,2
985,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.81,108.83,2.0,1.25,2.42,1.0,1.55,2
986,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.71,75.48,3.0,3.65,1.23,0.79,1.6,5
988,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,27.47,1.84,120.42,2.77,3.0,2.87,0.71,0.68,3
989,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,23.0,1.84,58.85,3.0,3.0,2.03,1.66,0.11,0
990,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.72,81.67,2.0,1.73,1.4,0.89,1.01,6
993,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.03,1.75,80.0,2.0,2.79,2.38,0.1,0.11,5
994,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.65,1.66,110.92,3.0,3.0,1.6,0.03,0.2,4
995,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.97,1.7,95.0,2.0,3.0,2.13,1.03,1.08,2
996,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,19.0,1.8,70.0,3.0,3.0,1.0,2.0,0.0,1
998,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.0,1.74,94.0,2.0,3.0,2.0,0.0,0.0,2
999,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,29.15,1.77,87.07,1.6,3.62,1.27,1.5,0.37,5
1001,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,16.27,1.82,47.12,3.0,3.29,2.15,2.46,1.27,0
1003,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.69,1.67,112.98,3.0,3.0,2.89,0.31,0.21,4
1005,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,18.0,1.62,50.0,3.0,3.0,1.0,0.0,0.0,1
1008,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.21,1.82,58.33,2.56,4.0,2.0,2.0,0.33,0
1010,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.5,58.0,2.0,3.0,1.0,0.0,0.0,5
1011,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,35.0,1.77,85.0,3.0,3.0,3.0,2.0,1.0,6
1015,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.48,1.69,112.78,3.0,3.0,2.72,0.34,0.15,4
1016,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,27.0,1.55,62.88,2.24,1.7,1.0,0.79,0.4,5
1017,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,20.85,1.52,42.0,2.87,1.23,1.0,0.14,0.0,0
1018,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.72,52.51,2.34,3.0,2.0,0.03,1.88,0
1020,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,36.0,1.63,80.0,3.0,3.0,1.0,0.0,0.0,2
1021,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,17.0,1.79,57.0,2.0,4.0,2.0,2.0,1.0,0
1022,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.71,1.74,132.81,3.0,3.0,2.86,1.05,0.59,4
1025,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,18.0,1.8,108.93,2.0,1.19,2.43,1.0,1.54,2
1026,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.0,1.64,56.0,3.0,3.0,2.0,0.0,0.0,1
1027,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.49,1.83,59.99,2.94,4.0,2.0,2.0,0.13,0
1028,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,33.75,1.7,107.03,2.56,2.88,1.0,1.98,0.0,3
1029,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,21.0,1.8,75.0,3.0,3.0,1.0,2.0,0.0,1
1030,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.23,1.72,131.57,3.0,3.0,1.65,1.66,0.94,4
1032,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.78,1.75,133.94,3.0,3.0,2.84,1.43,0.78,4
1033,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.98,1.82,106.05,2.0,3.0,2.75,0.0,0.81,2
1036,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.0,1.76,112.0,1.57,3.0,2.0,0.0,0.34,3
1037,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.75,106.49,2.74,3.0,2.08,0.65,0.77,2
1038,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.78,1.64,109.91,3.0,3.0,1.53,0.02,0.45,4
1039,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,19.33,1.77,55.7,2.0,4.0,2.16,2.0,1.68,0
1040,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,22.6,1.65,87.27,2.88,1.29,2.78,0.43,1.0,2
1042,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.68,1.81,118.28,2.24,3.0,2.68,0.98,0.0,3
1043,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.61,105.41,3.0,3.0,2.61,0.0,0.55,4
1044,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.49,1.87,120.9,2.44,3.0,2.94,1.21,0.74,3
1045,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.14,1.83,121.0,3.0,3.0,3.0,1.47,0.34,3
1046,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.61,1.76,118.57,2.92,3.0,2.24,1.08,1.48,3
1048,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,110.92,3.0,3.0,2.67,0.0,0.28,4
1049,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19.76,1.54,63.86,2.63,2.76,1.51,0.3,0.0,5
1050,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,26.95,1.65,99.59,2.94,1.85,1.0,1.09,0.72,3
1051,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.79,1.75,89.07,2.0,2.04,2.39,0.81,0.0,6
1052,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,34.28,1.67,77.21,2.69,1.84,1.72,0.67,0.71,6
1053,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,31.78,1.75,120.0,2.94,3.0,2.32,0.58,1.59,3
1055,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,40.0,1.56,62.87,2.95,3.0,2.43,0.12,0.36,5
1057,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.46,1.68,114.47,3.0,3.0,2.43,0.29,0.74,4
1059,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,19.0,1.8,85.0,3.0,3.0,2.0,1.0,1.0,5
1060,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.0,1.79,72.0,2.0,3.0,2.0,1.0,1.0,1
1061,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.89,1.84,60.0,3.0,3.73,2.0,2.0,0.38,0
1063,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,37.94,1.79,99.2,2.05,1.87,2.86,2.01,0.11,2
1064,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.62,111.0,3.0,3.0,2.7,0.0,0.32,4
1065,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.69,90.0,2.74,3.0,2.0,1.35,0.47,2
1066,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,17.36,1.81,59.24,2.42,4.0,2.0,2.0,0.04,0
1068,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,23.0,1.75,75.0,2.0,3.0,2.0,1.0,0.0,1
1069,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.64,1.81,85.0,3.0,3.0,2.23,1.61,0.63,5
1071,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.04,1.87,121.24,2.63,3.0,2.96,1.36,0.0,3
1072,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,29.22,1.75,88.1,2.0,1.89,2.0,0.0,0.0,6
1073,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.96,1.93,118.2,2.0,3.0,3.0,0.74,1.0,2
1074,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,21.69,1.6,68.02,1.9,3.27,2.93,0.99,0.31,5
1075,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.67,1.8,117.93,2.04,3.0,2.44,1.02,0.02,3
1076,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.83,1.58,65.36,2.02,3.0,1.08,0.52,0.81,5
1077,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.29,1.75,55.88,2.45,4.0,2.15,2.0,0.59,0
1078,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,37.0,1.5,75.0,2.0,3.0,1.0,0.0,0.0,2
1080,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30.0,1.75,73.0,2.0,3.0,2.0,1.0,0.0,1
1081,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,17.4,1.71,50.0,2.02,3.3,1.32,0.07,1.0,0
1082,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.72,1.77,120.34,2.12,3.0,2.19,0.99,1.56,3
1083,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.73,1.75,129.36,3.0,3.0,2.25,0.64,0.69,4
1085,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.63,1.83,105.2,2.81,3.0,1.88,2.0,0.71,2
1087,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,25.95,1.66,90.0,2.0,3.0,3.0,0.41,0.92,2
1089,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,27.97,1.67,90.0,1.96,3.0,2.65,0.57,0.32,2
1091,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.93,1.61,102.39,3.0,3.0,1.05,0.03,0.54,4
1093,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.29,1.71,113.37,3.0,3.0,2.8,0.38,0.17,4
1094,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.63,106.88,3.0,3.0,2.69,0.0,0.54,4
1096,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,40.7,1.55,80.0,2.0,3.0,1.33,0.0,0.0,2
1098,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.31,1.77,114.91,1.59,3.0,2.1,1.54,0.0,3
1100,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.86,3.0,3.0,2.62,0.0,0.15,4
1101,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,30.0,1.76,112.01,1.75,3.0,2.0,0.0,0.11,3
1102,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,20.7,1.69,121.89,3.0,3.0,1.35,1.09,0.53,4
1103,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.64,111.6,3.0,3.0,2.65,0.0,0.25,4
1104,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,19.52,1.94,121.66,2.0,3.0,3.0,1.0,1.01,2
1105,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20.0,1.7,65.0,2.0,3.0,2.0,0.0,1.0,1
1107,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.56,1.68,110.62,3.0,3.0,1.5,0.11,0.38,4
1109,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,18.0,1.8,80.0,2.0,3.0,1.0,0.0,1.0,1
1110,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,27.0,1.55,63.0,2.0,3.0,1.0,0.0,1.0,5
1114,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,24.42,1.77,117.4,2.23,2.99,2.03,0.86,0.45,3
1116,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,29.41,1.8,108.16,2.39,2.88,2.14,1.14,1.77,2
1118,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,21.0,1.88,84.0,3.0,3.0,3.0,2.0,1.0,1
1119,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,25.31,1.79,115.13,1.59,3.0,2.12,1.54,0.0,3
1120,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,22.68,1.82,96.95,1.59,2.6,2.47,1.74,1.89,6
1121,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,25.96,1.62,102.23,3.0,3.0,1.07,0.03,1.0,4
1122,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.7,50.63,2.0,3.0,2.0,0.0,1.53,0
1123,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.05,1.69,75.05,2.18,3.56,1.85,1.0,0.0,5
1126,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,24.01,1.61,100.78,2.88,1.49,1.01,1.0,1.1,3
1127,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,26.0,1.65,111.92,3.0,3.0,2.79,0.0,0.1,4
1128,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,21.7,1.9,90.52,2.43,3.72,2.88,1.82,0.43,5
1129,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18.0,1.75,86.37,2.91,3.0,2.74,1.22,0.04,6
1130,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23.0,1.63,45.0,3.0,3.0,3.0,2.0,0.0,0
1131,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,23.0,1.66,82.46,2.74,1.48,2.68,0.07,0.41,2
1134,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,25.38,1.63,46.06,2.69,3.04,2.21,1.62,0.0,0
1136,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,39.09,1.75,119.03,2.7,3.0,2.01,0.33,0.42,3
